A,P,B,R,v
0.972320285667,0.43812929525,0.58248368412,19.2537862717,0.100165417833
0.967082987622,0.454488749782,0.58163319134,16.1906071205,0.087360304818
0.962471618222,0.465784102365,0.647261034192,11.3724873898,0.081389024934
0.982807752337,0.364726024574,0.627498827765,26.8723437099,0.092792843622
0.979057849257,0.385281823759,0.594500428301,24.5709873537,0.0869945715275
0.977941274134,0.420509607037,0.634860096658,20.369299653,0.0865252640119
0.973167524983,0.402089860301,0.676770632054,14.3542894711,0.0969912469096
0.968758453773,0.433415591402,0.621619033742,14.9788368332,0.0973707266172
0.96729196971,0.424199176147,0.605044742992,15.1091398567,0.0871928348161
0.961552056636,0.479801028312,0.63569761649,11.5550078518,0.0811883647129
0.959991266073,0.427683365039,0.603219982532,12.3796182162,0.0870469938889
0.9635863126,0.40913164718,0.618608493388,12.9479937908,0.0852539441552
0.95853757097,0.392277584763,0.650640940093,10.1495316356,0.0870871166777
0.956862649531,0.366510238227,0.621709963051,10.7784798315,0.0954859358374
0.955185284624,0.433854426398,0.612009519195,10.7090090163,0.0910157043859
0.949671242461,0.392032192072,0.615041654436,9.41267990962,0.0878815232767
0.979357841011,0.423906157946,0.602536416339,24.2881698514,0.0841132332852
0.982273578525,0.388349978682,0.600746267709,28.4915156964,0.0919814227699
0.977930519453,0.446165460951,0.611761639413,22.0199913907,0.0870886313407
0.97583186958,0.489359906045,0.609391391534,20.2450481026,0.0852014918017
0.975481587578,0.405034434913,0.651241622296,17.2766135398,0.0960052880825
0.966272208593,0.484353614913,0.622714065051,13.805655507,0.097794151549
0.961650756715,0.540617245103,0.574573035613,14.170647769,0.0840620308809
0.961662792496,0.564901115073,0.578483564622,14.0016704603,0.0827612409216
0.958790932399,0.484482378184,0.627686392071,11.066775024,0.0850618546449
0.956734821447,0.344532739196,0.612198310532,11.0945035102,0.0867404567491
0.959563184105,0.416637887592,0.650052987756,10.4343872787,0.0899253212926
0.956529580433,0.381636687215,0.664342003372,9.20174153221,0.0906623233658
0.953754247396,0.419419451235,0.668678821492,8.49963792122,0.0913629050463
0.951842863568,0.468547238941,0.651683255528,8.67579553196,0.0852584685043
0.946759028051,0.443216826583,0.580092854372,9.95357999993,0.0806776528798
0.944310421976,0.467758137504,0.589125688549,9.23407813689,0.0798250127619
0.943091453224,0.459255273436,0.564390454363,9.76257471584,0.0804967014025
0.941797595128,0.406552830411,0.581763743692,9.03346625402,0.0881007988088
0.931902696157,0.487341838181,0.646267832165,6.18971523344,0.0864884685898
0.930611730993,0.469972078671,0.582166268866,7.52295384765,0.0804874488785
0.936589299536,0.518816918786,0.549310403288,9.14498361736,0.0815202612601
0.932288826987,0.516894569024,0.565760262812,8.12385728253,0.0772713721644
0.931384164044,0.404070229408,0.579356465523,7.67882435051,0.0827116994227
0.932909551269,0.434717482345,0.63257191992,6.59439832753,0.0859937336642
0.935967603821,0.411391658859,0.58191888489,8.18177567369,0.0821293860829
0.938984854703,0.479677598755,0.604259088907,8.00166442197,0.0828057211798
0.93995678484,0.405476841811,0.599776372107,8.25560444591,0.0907420454828
