A,P,B,R,v
0.922016383817,0.252933505462,0.512562979813,8.23146783199,0.118184721901
0.920631942317,0.236910438768,0.517502850904,7.96590647361,0.1269799602
0.926556625081,0.225018675361,0.531923197297,8.27550065705,0.126514682284
0.928080693963,0.26381981043,0.513870470895,8.92034323088,0.121553390565
0.927831003775,0.306404977079,0.497800771237,9.31245034575,0.11845304669
0.936188928054,0.273189904984,0.547902549191,9.12460266835,0.1156224556
0.941549774369,0.18885582691,0.522850456711,10.7667378557,0.124471642198
0.944944446196,0.226606397878,0.506907149893,11.9978411247,0.123877018838
0.954291906561,0.242442979017,0.513371712212,14.2512669733,0.121497145881
0.960103312437,0.285072189942,0.524409451192,15.8539182921,0.117992731618
0.959825655952,0.27288135954,0.530334421399,15.4680854272,0.119139246663
0.961364868229,0.304280713529,0.524114517618,16.3965560237,0.120642136504
0.957369532246,0.286170840729,0.517472250438,15.1219301613,0.114335910474
0.900229223467,0.272678575368,0.493409306268,6.72099771446,0.115722428766
0.912203768065,0.254418809898,0.503408059214,7.46914914791,0.117516671416
0.917808534597,0.245537750397,0.475942513252,8.6567411772,0.112846087256
0.920536652332,0.325056166037,0.520140306457,7.89455110425,0.113843626719
0.919343335098,0.29087389877,0.520194475242,7.77153993092,0.132397339922
0.923855550265,0.237635891885,0.52998846586,8.01646008909,0.128307839629
0.925667291302,0.213319489239,0.507393809153,8.78384607377,0.120671770639
0.9250763848,0.261347861236,0.505574148399,8.75795605346,0.114431460983
0.935860196882,0.272024843109,0.494115047399,10.6350228249,0.116723173869
0.941903372796,0.228384086996,0.507409125802,11.3351433632,0.122661403323
0.946829129107,0.207260554336,0.533477906024,11.5002984949,0.123399332303
0.951679442932,0.250558041101,0.530557962592,12.7975812022,0.120151365226
0.955957124267,0.228827396561,0.500277447917,15.3765178465,0.119016976083
0.963017197696,0.277981379715,0.483236628824,19.2986057502,0.121056768416
0.96289377539,0.25893808984,0.530163271237,16.7821658103,0.117632084151
0.962164147775,0.296984201732,0.545724767905,15.7022868506,0.113685319359
0.963959412109,0.301227408153,0.480281561956,19.979866612,0.112296117934
0.905093188474,0.326792190226,0.482928990621,7.29948708292,0.116282619112
0.903378195796,0.277397210005,0.489971767854,7.02076056416,0.115400446651
0.904603642189,0.254230529495,0.471867501276,7.49121353463,0.115545879553
0.91061394436,0.278193446537,0.47111017817,8.03816199483,0.118030193164
0.92001981555,0.290255875802,0.478243332021,8.84878825703,0.112513756104
0.922135401256,0.245600896103,0.494827628403,8.67897781157,0.121456234736
0.922034079949,0.313369702428,0.512820424026,8.22722802233,0.128786230738
0.924849516353,0.213640488274,0.511394569445,8.58394062475,0.128194742158
0.923709956813,0.269488528455,0.529428604974,8.01385771017,0.12181148202
0.927123406541,0.297653051585,0.531717301103,8.3474960487,0.116017720386
0.935666324168,0.214762479396,0.503503490661,10.3188304073,0.117490282143
0.938081571191,0.248305500514,0.522894328388,10.1438111691,0.120632313859
0.948670799453,0.242129142018,0.513750076625,12.6394947383,0.123868448213
0.95064564314,0.243122236579,0.506943079354,13.4223314057,0.124117169687
0.954014279975,0.241098573033,0.527030467747,13.6054087662,0.116966400977
0.961030874075,0.260455525943,0.505641669608,17.1559391158,0.118137725968
0.966387030074,0.265121634352,0.524393386952,18.879691736,0.119388822086
0.962888657859,0.292206616906,0.548595027332,15.8761118747,0.115225503522
0.966701094692,0.32661696546,0.515224509881,19.5816973737,0.110988339238
0.937266475539,0.35740297194,0.436771883022,12.7855276722,0.120193014829
0.911000652796,0.303845327959,0.459039721261,8.35323060378,0.119442143085
0.911221091701,0.258734567467,0.46786845365,8.1700590789,0.11660518694
0.90570728408,0.277274037737,0.467633070434,7.67445627606,0.114169779403
0.906526122823,0.223106372562,0.483912590446,7.39642117298,0.113154321228
0.913524146854,0.223814966763,0.482249573184,8.06335033504,0.116547748087
0.921113236746,0.223879834129,0.464785901192,9.3240471819,0.111973473431
0.92277276294,0.333001973543,0.507919853376,8.42867350908,0.118420831178
0.926030721318,0.264117305869,0.487774734264,9.34185428521,0.133234596223
0.926263319246,0.26198107459,0.528717548206,8.32021139288,0.129526473244
0.929536020122,0.282565835975,0.492938403284,9.68076860394,0.122065328384
0.927424927852,0.307423381656,0.479080705994,9.76709217828,0.116353820002
0.938553713102,0.21267390922,0.488984221755,11.2816036281,0.118427675768
0.937439708228,0.272348441369,0.497647703373,10.8023569153,0.125638726201
0.941848610993,0.235911810276,0.526956669017,10.6931927273,0.126026839818
0.949119882742,0.217647709494,0.534934718921,11.9802490859,0.122344602243
0.954332930679,0.244550287061,0.499554514372,14.8480678158,0.115782826815
0.963008010737,0.243484083448,0.518948411295,17.4022033914,0.115216601653
0.965105319911,0.235083981044,0.510097577414,18.9524301281,0.120390117048
0.964213487555,0.306666110971,0.522353592886,17.8201185513,0.116952895513
0.965045343926,0.301713024326,0.508952801202,18.982472859,0.1117039763
0.934057692246,0.316822735372,0.418613605224,12.7652348749,0.120393553118
0.924166164726,0.333378158877,0.402883154001,11.5276388906,0.118887006758
0.91467610096,0.34547407097,0.435641495479,9.31696101999,0.118019967177
0.915381773131,0.317550950337,0.457075808103,8.85499432031,0.117325776157
0.910846877453,0.437623596829,0.507411076618,7.26526377639,0.108793256344
0.909846466045,0.288854487464,0.484704419975,7.6653315179,0.112722391085
0.918256307387,0.229447371386,0.4965236168,8.20983459714,0.118063331215
0.922334321674,0.227090759433,0.492069837768,8.77126049571,0.115133496025
0.926524994519,0.265706501579,0.488519359661,9.38718677886,0.121078013794
0.925470944708,0.245899523334,0.518052866451,8.49136735096,0.125929130296
0.930133966056,0.279492050448,0.506452663351,9.39328801449,0.129390729905
0.932091979006,0.219722629487,0.525617810509,9.14599490011,0.12133329577
0.932149764898,0.252726170993,0.532177234023,8.97755011732,0.112630555243
0.937671299947,0.257488789097,0.495945346558,10.8970652502,0.116082012915
0.936891559334,0.305976628407,0.484627037635,11.112146727,0.123513995664
0.942450904663,0.244597386842,0.54512370271,10.2366740928,0.125467934706
0.946206885026,0.233340075183,0.534288087143,11.3361241878,0.121297551293
0.950885010649,0.263487907001,0.515072990111,13.1735205805,0.117558533486
0.95653518448,0.228713651271,0.517210774675,14.836607387,0.11435792606
